id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202115-24675,2021-04-17,202115,24675,24,Conan,4835,13.3,Premium,89.0,71.0
202116-24675,2021-04-24,202116,24675,3,Conan,4835,13.3,Premium,30.0,84.0
202116-24675,2021-04-24,202116,24675,24,Conan,4835,13.3,Premium,57.0,86.0
202117-24675,2021-05-01,202117,24675,3,Conan,4835,13.3,Premium,31.0,180.0
202117-24675,2021-05-01,202117,24675,24,Conan,4835,13.3,Premium,48.0,95.0
202118-24675,2021-05-08,202118,24675,3,Conan,4835,13.3,Premium,36.0,175.0
202118-24675,2021-05-08,202118,24675,24,Conan,4835,13.3,Premium,34.0,160.0
202119-24675,2021-05-15,202119,24675,3,Conan,4835,13.3,Premium,47.0,209.0
202119-24675,2021-05-15,202119,24675,24,Conan,4835,13.3,Premium,53.0,116.0
202120-24675,2021-05-22,202120,24675,3,Conan,4835,13.3,Premium,114.0,152.0
202120-24675,2021-05-22,202120,24675,24,Conan,4835,13.3,Premium,77.0,141.0
202121-24675,2021-05-29,202121,24675,3,Conan,4835,13.3,Premium,52.0,96.0
202121-24675,2021-05-29,202121,24675,24,Conan,4835,13.3,Premium,55.0,96.0
202122-24675,2021-06-05,202122,24675,3,Conan,4835,13.3,Premium,73.0,80.0
202122-24675,2021-06-05,202122,24675,24,Conan,4835,13.3,Premium,62.0,66.0
202123-24675,2021-06-12,202123,24675,3,Conan,4835,13.3,Premium,30.0,112.0
202123-24675,2021-06-12,202123,24675,24,Conan,4835,13.3,Premium,23.0,77.0
202124-24675,2021-06-19,202124,24675,3,Conan,4835,13.3,Premium,61.0,70.0
202124-24675,2021-06-19,202124,24675,24,Conan,4835,13.3,Premium,21.0,63.0
202125-24675,2021-06-26,202125,24675,3,Conan,4835,13.3,Premium,30.0,70.0
202125-24675,2021-06-26,202125,24675,24,Conan,4835,13.3,Premium,12.0,74.0
202126-24675,2021-07-03,202126,24675,3,Conan,4835,13.3,Premium,30.0,112.0
202126-24675,2021-07-03,202126,24675,24,Conan,4835,13.3,Premium,27.0,
202127-24675,2021-07-10,202127,24675,3,Conan,4835,13.3,Premium,130.0,56.0
202127-24675,2021-07-10,202127,24675,24,Conan,4835,13.3,Premium,74.0,110.0
202128-24675,2021-07-17,202128,24675,3,Conan,4835,13.3,Premium,45.0,34.0
202128-24675,2021-07-17,202128,24675,24,Conan,4835,13.3,Premium,44.0,77.0
202129-24675,2021-07-24,202129,24675,3,Conan,4835,13.3,Premium,34.0,35.0
202129-24675,2021-07-24,202129,24675,24,Conan,4835,13.3,Premium,25.0,91.0
202130-24675,2021-07-31,202130,24675,3,Conan,4835,13.3,Premium,30.0,45.0
202130-24675,2021-07-31,202130,24675,24,Conan,4835,13.3,Premium,36.0,64.0
202131-24675,2021-08-07,202131,24675,3,Conan,4835,13.3,Premium,121.0,53.0
202131-24675,2021-08-07,202131,24675,24,Conan,4835,13.3,Premium,33.0,35.0
202132-24675,2021-08-14,202132,24675,3,Conan,4835,13.3,Premium,40.0,94.0
202132-24675,2021-08-14,202132,24675,24,Conan,4835,13.3,Premium,27.0,29.0
202133-24675,2021-08-21,202133,24675,3,Conan,4835,13.3,Premium,62.0,81.0
202133-24675,2021-08-21,202133,24675,24,Conan,4835,13.3,Premium,42.0,41.0
202134-24675,2021-08-28,202134,24675,3,Conan,4835,13.3,Premium,36.0,80.0
202134-24675,2021-08-28,202134,24675,24,Conan,4835,13.3,Premium,24.0,23.0
202135-24675,2021-09-04,202135,24675,3,Conan,4835,13.3,Premium,34.0,119.0
202135-24675,2021-09-04,202135,24675,24,Conan,4835,13.3,Premium,16.0,16.0
202136-24675,2021-09-11,202136,24675,3,Conan,4835,13.3,Premium,32.0,134.0
202136-24675,2021-09-11,202136,24675,24,Conan,4835,13.3,Premium,49.0,20.0
202137-24675,2021-09-18,202137,24675,3,Conan,4835,13.3,Premium,30.0,151.0
202137-24675,2021-09-18,202137,24675,24,Conan,4835,13.3,Premium,32.0,30.0
202138-24675,2021-09-25,202138,24675,3,Conan,4835,13.3,Premium,38.0,204.0
202138-24675,2021-09-25,202138,24675,24,Conan,4835,13.3,Premium,12.0,59.0
202139-24675,2021-10-02,202139,24675,3,Conan,4835,13.3,Premium,85.0,
202139-24675,2021-10-02,202139,24675,24,Conan,4835,13.3,Premium,21.0,123.0
202140-24675,2021-10-09,202140,24675,3,Conan,4835,13.3,Premium,15.0,185.0
202140-24675,2021-10-09,202140,24675,24,Conan,4835,13.3,Premium,44.0,97.0
202141-24675,2021-10-16,202141,24675,3,Conan,4835,13.3,Premium,38.0,175.0
202141-24675,2021-10-16,202141,24675,24,Conan,4835,13.3,Premium,16.0,127.0
202142-24675,2021-10-23,202142,24675,3,Conan,4835,13.3,Premium,56.0,135.0
202142-24675,2021-10-23,202142,24675,24,Conan,4835,13.3,Premium,57.0,59.0
202143-24675,2021-10-30,202143,24675,3,Conan,4835,13.3,Premium,31.0,175.0
202143-24675,2021-10-30,202143,24675,24,Conan,4835,13.3,Premium,60.0,28.0
202144-24675,2021-11-06,202144,24675,3,Conan,4835,13.3,Premium,34.0,169.0
202144-24675,2021-11-06,202144,24675,24,Conan,4835,13.3,Premium,21.0,14.0
202145-24675,2021-11-13,202145,24675,3,Conan,4835,13.3,Premium,102.0,79.0
202145-24675,2021-11-13,202145,24675,24,Conan,4835,13.3,Premium,23.0,9.0
202146-24675,2021-11-20,202146,24675,3,Conan,4835,13.3,Premium,61.0,36.0
202146-24675,2021-11-20,202146,24675,24,Conan,4835,13.3,Premium,12.0,10.0
202147-24675,2021-11-27,202147,24675,3,Conan,4835,13.3,Premium,95.0,15.0
202147-24675,2021-11-27,202147,24675,24,Conan,4835,13.3,Premium,26.0,19.0
202148-24675,2021-12-04,202148,24675,3,Conan,4835,13.3,Premium,51.0,6.0
202148-24675,2021-12-04,202148,24675,24,Conan,4835,13.3,Premium,12.0,41.0
202149-24675,2021-12-11,202149,24675,3,Conan,4835,13.3,Premium,80.0,2.0
202149-24675,2021-12-11,202149,24675,24,Conan,4835,13.3,Premium,12.0,88.0
202150-24675,2021-12-18,202150,24675,3,Conan,4835,13.3,Premium,74.0,2.0
202150-24675,2021-12-18,202150,24675,24,Conan,4835,13.3,Premium,95.0,54.0
202151-24675,2021-12-25,202151,24675,3,Conan,4835,13.3,Premium,30.0,5.0
202151-24675,2021-12-25,202151,24675,24,Conan,4835,13.3,Premium,73.0,53.0
202152-24675,2022-01-01,202152,24675,3,Conan,4835,13.3,Premium,91.0,13.0
202152-24675,2022-01-01,202152,24675,24,Conan,4835,13.3,Premium,55.0,30.0
202201-24675,2022-01-08,202201,24675,3,Conan,4835,13.3,Premium,53.0,30.0
202201-24675,2022-01-08,202201,24675,24,Conan,4835,13.3,Premium,57.0,24.0
202202-24675,2022-01-15,202202,24675,3,Conan,4835,13.3,Premium,83.0,19.0
202202-24675,2022-01-15,202202,24675,24,Conan,4835,13.3,Premium,35.0,35.0
202203-24675,2022-01-22,202203,24675,3,Conan,4835,13.3,Premium,30.0,20.0
202203-24675,2022-01-22,202203,24675,24,Conan,4835,13.3,Premium,47.0,43.0
202204-24675,2022-01-29,202204,24675,3,Conan,4835,13.3,Premium,78.0,36.0
202204-24675,2022-01-29,202204,24675,24,Conan,4835,13.3,Premium,39.0,39.0
202205-24675,2022-02-05,202205,24675,3,Conan,4835,13.3,Premium,33.0,75.0
202205-24675,2022-02-05,202205,24675,24,Conan,4835,13.3,Premium,90.0,48.0
202206-24675,2022-02-12,202206,24675,3,Conan,4835,13.3,Premium,49.0,70.0
202206-24675,2022-02-12,202206,24675,24,Conan,4835,13.3,Premium,121.0,68.0
202207-24675,2022-02-19,202207,24675,3,Conan,4835,13.3,Premium,30.0,107.0
202207-24675,2022-02-19,202207,24675,24,Conan,4835,13.3,Premium,50.0,65.0
202208-24675,2022-02-26,202208,24675,3,Conan,4835,13.3,Premium,46.0,121.0
202208-24675,2022-02-26,202208,24675,24,Conan,4835,13.3,Premium,40.0,101.0
202209-24675,2022-03-05,202209,24675,3,Conan,4835,13.3,Premium,107.0,90.0
202209-24675,2022-03-05,202209,24675,24,Conan,4835,13.3,Premium,86.0,54.0
202210-24675,2022-03-12,202210,24675,3,Conan,4835,13.3,Premium,90.0,114.0
202210-24675,2022-03-12,202210,24675,24,Conan,4835,13.3,Premium,54.0,39.0
202211-24675,2022-03-19,202211,24675,3,Conan,4835,13.3,Premium,46.0,141.0
202211-24675,2022-03-19,202211,24675,24,Conan,4835,13.3,Premium,34.0,49.0
202212-24675,2022-03-26,202212,24675,3,Conan,4835,13.3,Premium,42.0,189.0
202212-24675,2022-03-26,202212,24675,24,Conan,4835,13.3,Premium,79.0,81.0
202213-24675,2022-04-02,202213,24675,3,Conan,4835,13.3,Premium,89.0,168.0
202213-24675,2022-04-02,202213,24675,24,Conan,4835,13.3,Premium,62.0,87.0
202214-24675,2022-04-09,202214,24675,3,Conan,4835,13.3,Premium,101.0,105.0
202214-24675,2022-04-09,202214,24675,24,Conan,4835,13.3,Premium,121.0,48.0
202215-24675,2022-04-16,202215,24675,3,Conan,4835,13.3,Premium,64.0,83.0
202215-24675,2022-04-16,202215,24675,24,Conan,4835,13.3,Premium,55.0,39.0
202216-24675,2022-04-23,202216,24675,3,Conan,4835,13.3,Premium,32.0,89.0
202216-24675,2022-04-23,202216,24675,24,Conan,4835,13.3,Premium,34.0,54.0
202217-24675,2022-04-30,202217,24675,3,Conan,4835,13.3,Premium,60.0,147.0
202217-24675,2022-04-30,202217,24675,24,Conan,4835,13.3,Premium,51.0,58.0
202218-24675,2022-05-07,202218,24675,3,Conan,4835,13.3,Premium,69.0,185.0
202218-24675,2022-05-07,202218,24675,24,Conan,4835,13.3,Premium,27.0,98.0
202219-24675,2022-05-14,202219,24675,3,Conan,4835,13.3,Premium,121.0,93.0
202219-24675,2022-05-14,202219,24675,24,Conan,4835,13.3,Premium,67.0,46.0
202220-24675,2022-05-21,202220,24675,3,Conan,4835,13.3,Premium,92.0,55.0
202220-24675,2022-05-21,202220,24675,24,Conan,4835,13.3,Premium,112.0,23.0
202221-24675,2022-05-28,202221,24675,3,Conan,4835,13.3,Premium,46.0,31.0
202221-24675,2022-05-28,202221,24675,24,Conan,4835,13.3,Premium,44.0,15.0
202222-24675,2022-06-04,202222,24675,3,Conan,4835,13.3,Premium,51.0,25.0
202222-24675,2022-06-04,202222,24675,24,Conan,4835,13.3,Premium,,17.0
202223-24675,2022-06-11,202223,24675,3,Conan,4835,13.3,Premium,66.0,37.0
202223-24675,2022-06-11,202223,24675,24,Conan,4835,13.3,Premium,74.0,19.0
202224-24675,2022-06-18,202224,24675,3,Conan,4835,13.3,Premium,30.0,72.0
202224-24675,2022-06-18,202224,24675,24,Conan,4835,13.3,Premium,31.0,33.0
202225-24675,2022-06-25,202225,24675,3,Conan,4835,13.3,Premium,39.0,59.0
202225-24675,2022-06-25,202225,24675,24,Conan,4835,13.3,Premium,43.0,68.0
202226-24675,2022-07-02,202226,24675,3,Conan,4835,13.3,Premium,67.0,35.0
202226-24675,2022-07-02,202226,24675,24,Conan,4835,13.3,Premium,48.0,143.0
202227-24675,2022-07-09,202227,24675,3,Conan,4835,13.3,Premium,59.0,32.0
202227-24675,2022-07-09,202227,24675,24,Conan,4835,13.3,Premium,85.0,84.0
202228-24675,2022-07-16,202228,24675,3,Conan,4835,13.3,Premium,39.0,50.0
202228-24675,2022-07-16,202228,24675,24,Conan,4835,13.3,Premium,99.0,76.0
202229-24675,2022-07-23,202229,24675,3,Conan,4835,13.3,Premium,48.0,44.0
202229-24675,2022-07-23,202229,24675,24,Conan,4835,13.3,Premium,22.0,113.0
202230-24675,2022-07-30,202230,24675,3,Conan,4835,13.3,Premium,68.0,51.0
202230-24675,2022-07-30,202230,24675,24,Conan,4835,13.3,Premium,70.0,83.0
202231-24675,2022-08-06,202231,24675,3,Conan,4835,13.3,Premium,37.0,88.0
202231-24675,2022-08-06,202231,24675,24,Conan,4835,13.3,Premium,48.0,49.0
202232-24675,2022-08-13,202232,24675,3,Conan,4835,13.3,Premium,73.0,64.0
202232-24675,2022-08-13,202232,24675,24,Conan,4835,13.3,Premium,14.0,45.0
202233-24675,2022-08-20,202233,24675,3,Conan,4835,13.3,Premium,62.0,40.0
202233-24675,2022-08-20,202233,24675,24,Conan,4835,13.3,Premium,35.0,69.0
202234-24675,2022-08-27,202234,24675,3,Conan,4835,13.3,Premium,15.0,42.0
202234-24675,2022-08-27,202234,24675,24,Conan,4835,13.3,Premium,32.0,40.0
202235-24675,2022-09-03,202235,24675,3,Conan,4835,13.3,Premium,30.0,69.0
202235-24675,2022-09-03,202235,24675,24,Conan,4835,13.3,Premium,33.0,29.0
202236-24675,2022-09-10,202236,24675,3,Conan,4835,13.3,Premium,49.0,100.0
202236-24675,2022-09-10,202236,24675,24,Conan,4835,13.3,Premium,14.0,35.0
202237-24675,2022-09-17,202237,24675,3,Conan,4835,13.3,Premium,61.0,54.0
202237-24675,2022-09-17,202237,24675,24,Conan,4835,13.3,Premium,12.0,
202238-24675,2022-09-24,202238,24675,3,Conan,4835,13.3,Premium,38.0,41.0
202238-24675,2022-09-24,202238,24675,24,Conan,4835,13.3,Premium,41.0,30.0
202239-24675,2022-10-01,202239,24675,3,Conan,4835,13.3,Premium,,54.0
202239-24675,2022-10-01,202239,24675,24,Conan,4835,13.3,Premium,31.0,16.0
202240-24675,2022-10-08,202240,24675,3,Conan,4835,13.3,Premium,30.0,99.0
202240-24675,2022-10-08,202240,24675,24,Conan,4835,13.3,Premium,14.0,12.0
202241-24675,2022-10-15,202241,24675,3,Conan,4835,13.3,Premium,30.0,109.0
202241-24675,2022-10-15,202241,24675,24,Conan,4835,13.3,Premium,21.0,17.0
202242-24675,2022-10-22,202242,24675,3,Conan,4835,13.3,Premium,82.0,76.0
202242-24675,2022-10-22,202242,24675,24,Conan,4835,13.3,Premium,61.0,34.0
202243-24675,2022-10-29,202243,24675,3,Conan,4835,13.3,Premium,30.0,89.0
202243-24675,2022-10-29,202243,24675,24,Conan,4835,13.3,Premium,25.0,72.0
202244-24675,2022-11-05,202244,24675,3,Conan,4835,13.3,Premium,52.0,69.0
202244-24675,2022-11-05,202244,24675,24,Conan,4835,13.3,Premium,18.0,63.0
202245-24675,2022-11-12,202245,24675,3,Conan,4835,13.3,Premium,71.0,83.0
202245-24675,2022-11-12,202245,24675,24,Conan,4835,13.3,Premium,12.0,85.0
202246-24675,2022-11-19,202246,24675,3,Conan,4835,13.3,Premium,31.0,96.0
202246-24675,2022-11-19,202246,24675,24,Conan,4835,13.3,Premium,23.0,71.0
202247-24675,2022-11-26,202247,24675,3,Conan,4835,13.3,Premium,35.0,167.0
202247-24675,2022-11-26,202247,24675,24,Conan,4835,13.3,Premium,26.0,58.0
202248-24675,2022-12-03,202248,24675,3,Conan,4835,13.3,Premium,40.0,154.0
202248-24675,2022-12-03,202248,24675,24,Conan,4835,13.3,Premium,,74.0
202249-24675,2022-12-10,202249,24675,3,Conan,4835,13.3,Premium,112.0,72.0
202249-24675,2022-12-10,202249,24675,24,Conan,4835,13.3,Premium,37.0,71.0
202250-24675,2022-12-17,202250,24675,3,Conan,4835,13.3,Premium,56.0,33.0
202250-24675,2022-12-17,202250,24675,24,Conan,4835,13.3,Premium,52.0,33.0
202251-24675,2022-12-24,202251,24675,3,Conan,4835,13.3,Premium,,15.0
202251-24675,2022-12-24,202251,24675,24,Conan,4835,13.3,Premium,26.0,17.0
202252-24675,2022-12-31,202252,24675,3,Conan,4835,13.3,Premium,34.0,8.0
202252-24675,2022-12-31,202252,24675,24,Conan,4835,13.3,Premium,16.0,12.0
202301-24675,2023-01-07,202301,24675,3,Conan,4835,13.3,Premium,81.0,8.0
202301-24675,2023-01-07,202301,24675,24,Conan,4835,13.3,Premium,12.0,15.0
202302-24675,2023-01-14,202302,24675,3,Conan,4835,13.3,Premium,0.0,14.0
202302-24675,2023-01-14,202302,24675,24,Conan,4835,13.3,Premium,12.0,30.0
202303-24675,2023-01-21,202303,24675,3,Conan,4835,13.3,Premium,85.0,12.0
202303-24675,2023-01-21,202303,24675,24,Conan,4835,13.3,Premium,20.0,45.0
202304-24675,2023-01-28,202304,24675,3,Conan,4835,13.3,Premium,30.0,19.0
202304-24675,2023-01-28,202304,24675,24,Conan,4835,13.3,Premium,14.0,41.0
202305-24675,2023-02-04,202305,24675,3,Conan,4835,13.3,Premium,30.0,28.0
202305-24675,2023-02-04,202305,24675,24,Conan,4835,13.3,Premium,18.0,32.0
202306-24675,2023-02-11,202306,24675,3,Conan,4835,13.3,Premium,31.0,56.0
202306-24675,2023-02-11,202306,24675,24,Conan,4835,13.3,Premium,14.0,44.0
202307-24675,2023-02-18,202307,24675,3,Conan,4835,13.3,Premium,34.0,117.0
202307-24675,2023-02-18,202307,24675,24,Conan,4835,13.3,Premium,12.0,75.0
202308-24675,2023-02-25,202308,24675,3,Conan,4835,13.3,Premium,30.0,151.0
202308-24675,2023-02-25,202308,24675,24,Conan,4835,13.3,Premium,13.0,152.0
202309-24675,2023-03-04,202309,24675,3,Conan,4835,13.3,Premium,61.0,120.0
202309-24675,2023-03-04,202309,24675,24,Conan,4835,13.3,Premium,83.0,79.0
202310-24675,2023-03-11,202310,24675,3,Conan,4835,13.3,Premium,62.0,
202310-24675,2023-03-11,202310,24675,24,Conan,4835,13.3,Premium,30.0,52.0
202311-24675,2023-03-18,202311,24675,3,Conan,4835,13.3,Premium,39.0,109.0
202311-24675,2023-03-18,202311,24675,24,Conan,4835,13.3,Premium,13.0,57.0
202312-24675,2023-03-25,202312,24675,3,Conan,4835,13.3,Premium,81.0,57.0
202312-24675,2023-03-25,202312,24675,24,Conan,4835,13.3,Premium,44.0,34.0
202313-24675,2023-04-01,202313,24675,3,Conan,4835,13.3,Premium,49.0,39.0
202313-24675,2023-04-01,202313,24675,24,Conan,4835,13.3,Premium,18.0,31.0
202314-24675,2023-04-08,202314,24675,3,Conan,4835,13.3,Premium,36.0,31.0
202314-24675,2023-04-08,202314,24675,24,Conan,4835,13.3,Premium,12.0,49.0
202315-24675,2023-04-15,202315,24675,3,Conan,4835,13.3,Premium,31.0,44.0
202315-24675,2023-04-15,202315,24675,24,Conan,4835,13.3,Premium,13.0,96.0
202316-24675,2023-04-22,202316,24675,3,Conan,4835,13.3,Premium,30.0,83.0
202316-24675,2023-04-22,202316,24675,24,Conan,4835,13.3,Premium,23.0,165.0
202317-24675,2023-04-29,202317,24675,3,Conan,4835,13.3,Premium,30.0,173.0
202317-24675,2023-04-29,202317,24675,24,Conan,4835,13.3,Premium,39.0,155.0
202318-24675,2023-05-06,202318,24675,3,Conan,4835,13.3,Premium,30.0,186.0
202318-24675,2023-05-06,202318,24675,24,Conan,4835,13.3,Premium,77.0,199.0
202111-25662,2021-03-20,202111,25662,24,Arale,12571,13.3,Premium,1.0,98.0
202112-25662,2021-03-27,202112,25662,24,Arale,12571,13.3,Premium,21.0,69.0
202113-25662,2021-04-03,202113,25662,24,Arale,12571,13.3,Premium,35.0,31.0
202114-25662,2021-04-10,202114,25662,24,Arale,12571,13.3,Premium,18.0,14.0
202115-25662,2021-04-17,202115,25662,24,Arale,12571,13.3,Premium,18.0,6.0
202116-25662,2021-04-24,202116,25662,24,Arale,12571,13.3,Premium,11.0,3.0
202117-25662,2021-05-01,202117,25662,24,Arale,12571,13.3,Premium,24.0,3.0
202118-25662,2021-05-08,202118,25662,24,Arale,12571,13.3,Premium,58.0,7.0
202119-25662,2021-05-15,202119,25662,24,Arale,12571,13.3,Premium,39.0,16.0
202120-25662,2021-05-22,202120,25662,24,Arale,12571,13.3,Premium,67.0,8.0
202121-25662,2021-05-29,202121,25662,24,Arale,12571,13.3,Premium,54.0,5.0
202122-25662,2021-06-05,202122,25662,24,Arale,12571,13.3,Premium,91.0,7.0
202123-25662,2021-06-12,202123,25662,24,Arale,12571,13.3,Premium,121.0,15.0
202124-25662,2021-06-19,202124,25662,24,Arale,12571,13.3,Premium,15.0,31.0
202125-25662,2021-06-26,202125,25662,24,Arale,12571,13.3,Premium,34.0,18.0
202126-25662,2021-07-03,202126,25662,24,Arale,12571,13.3,Premium,30.0,15.0
202127-25662,2021-07-10,202127,25662,24,Arale,12571,13.3,Premium,31.0,6.0
202128-25662,2021-07-17,202128,25662,24,Arale,12571,13.3,Premium,22.0,2.0
202129-25662,2021-07-24,202129,25662,24,Arale,12571,13.3,Premium,7.0,1.0
202130-25662,2021-07-31,202130,25662,24,Arale,12571,13.3,Premium,6.0,0.0
202131-25662,2021-08-07,202131,25662,24,Arale,12571,13.3,Premium,6.0,0.0
202132-25662,2021-08-14,202132,25662,24,Arale,12571,13.3,Premium,10.0,0.0
202133-25662,2021-08-21,202133,25662,24,Arale,12571,13.3,Premium,11.0,2.0
202134-25662,2021-08-28,202134,25662,24,Arale,12571,13.3,Premium,5.0,5.0
202135-25662,2021-09-04,202135,25662,24,Arale,12571,13.3,Premium,51.0,11.0
202136-25662,2021-09-11,202136,25662,24,Arale,12571,13.3,Premium,47.0,10.0
202137-25662,2021-09-18,202137,25662,24,Arale,12571,13.3,Premium,40.0,16.0
202138-25662,2021-09-25,202138,25662,24,Arale,12571,13.3,Premium,27.0,33.0
202139-25662,2021-10-02,202139,25662,24,Arale,12571,13.3,Premium,40.0,17.0
202140-25662,2021-10-09,202140,25662,24,Arale,12571,13.3,Premium,23.0,12.0
202141-25662,2021-10-16,202141,25662,24,Arale,12571,13.3,Premium,14.0,14.0
202142-25662,2021-10-23,202142,25662,24,Arale,12571,13.3,Premium,,24.0
202143-25662,2021-10-30,202143,25662,24,Arale,12571,13.3,Premium,11.0,50.0
202144-25662,2021-11-06,202144,25662,24,Arale,12571,13.3,Premium,12.0,71.0
202145-25662,2021-11-13,202145,25662,24,Arale,12571,13.3,Premium,34.0,52.0
202146-25662,2021-11-20,202146,25662,24,Arale,12571,13.3,Premium,37.0,63.0
202147-25662,2021-11-27,202147,25662,24,Arale,12571,13.3,Premium,48.0,49.0
202148-25662,2021-12-04,202148,25662,24,Arale,12571,13.3,Premium,65.0,63.0
202149-25662,2021-12-11,202149,25662,24,Arale,12571,13.3,Premium,55.0,60.0
202150-25662,2021-12-18,202150,25662,24,Arale,12571,13.3,Premium,81.0,50.0
202151-25662,2021-12-25,202151,25662,24,Arale,12571,13.3,Premium,74.0,46.0
202152-25662,2022-01-01,202152,25662,24,Arale,12571,13.3,Premium,69.0,21.0
202201-25662,2022-01-08,202201,25662,24,Arale,12571,13.3,Premium,71.0,10.0
202202-25662,2022-01-15,202202,25662,24,Arale,12571,13.3,Premium,38.0,
202203-25662,2022-01-22,202203,25662,24,Arale,12571,13.3,Premium,54.0,4.0
202204-25662,2022-01-29,202204,25662,24,Arale,12571,13.3,Premium,54.0,5.0
202205-25662,2022-02-05,202205,25662,24,Arale,12571,13.3,Premium,22.0,12.0
202206-25662,2022-02-12,202206,25662,24,Arale,12571,13.3,Premium,67.0,25.0
202207-25662,2022-02-19,202207,25662,24,Arale,12571,13.3,Premium,43.0,26.0
202208-25662,2022-02-26,202208,25662,24,Arale,12571,13.3,Premium,53.0,37.0
202209-25662,2022-03-05,202209,25662,24,Arale,12571,13.3,Premium,52.0,21.0
202210-25662,2022-03-12,202210,25662,24,Arale,12571,13.3,Premium,47.0,18.0
202211-25662,2022-03-19,202211,25662,24,Arale,12571,13.3,Premium,21.0,26.0
202212-25662,2022-03-26,202212,25662,24,Arale,12571,13.3,Premium,22.0,50.0
202213-25662,2022-04-02,202213,25662,24,Arale,12571,13.3,Premium,17.0,53.0
202214-25662,2022-04-09,202214,25662,24,Arale,12571,13.3,Premium,20.0,88.0
202215-25662,2022-04-16,202215,25662,24,Arale,12571,13.3,Premium,29.0,59.0
202216-25662,2022-04-23,202216,25662,24,Arale,12571,13.3,Premium,8.0,56.0
202217-25662,2022-04-30,202217,25662,24,Arale,12571,13.3,Premium,20.0,32.0
202218-25662,2022-05-07,202218,25662,24,Arale,12571,13.3,Premium,16.0,27.0
202219-25662,2022-05-14,202219,25662,24,Arale,12571,13.3,Premium,12.0,39.0
202220-25662,2022-05-21,202220,25662,24,Arale,12571,13.3,Premium,15.0,75.0
202221-25662,2022-05-28,202221,25662,24,Arale,12571,13.3,Premium,11.0,99.0
202222-25662,2022-06-04,202222,25662,24,Arale,12571,13.3,Premium,39.0,52.0
202223-25662,2022-06-11,202223,25662,24,Arale,12571,13.3,Premium,17.0,36.0
202224-25662,2022-06-18,202224,25662,15,Arale,12571,13.3,Premium,21.0,
202224-25662,2022-06-18,202224,25662,24,Arale,12571,13.3,Premium,1.0,44.0
202225-25662,2022-06-25,202225,25662,15,Arale,12571,13.3,Premium,0.0,155.0
